CustomerID,LastPurchase,Frequency,Monetary,Recency
13336,05:00.0,1,795.12,77
16668,43:00.0,6,306.72,15
16419,33:00.0,6,972.23,112
16582,02:00.0,1,313.62,113
17415,50:00.0,1,507.84,79
14747,09:00.0,1,328.2,249
17060,27:00.0,1,234.24,266
15978,21:00.0,1,1098.78,77
13728,49:00.0,6,1016.14,36
13273,02:00.0,1,138.98,113
12646,14:00.0,2,1346.97,4
15351,52:00.0,7,1960.11,12
17601,02:00.0,1,116.01,239
14355,16:00.0,1,174.4,365
18056,27:00.0,1,363.65,288
12732,33:00.0,1,236.26,179
13130,30:00.0,1,64,94
13379,45:00.0,3,572.56,26
17458,01:00.0,1,316.5,15
12881,44:00.0,1,298,275
15543,26:00.0,1,127.86,288
15045,33:00.0,2,735.66,151
17707,03:00.0,2,152.4,185
17956,47:00.0,1,12.75,249
16184,43:00.0,6,1158.79,64
17850,27:00.0,34,5391.21,372
13479,45:00.0,2,300.95,200
17309,20:00.0,1,82.75,95
15145,21:00.0,4,1194.73,4
14020,22:00.0,2,642.8,16
15643,38:00.0,3,664,191
12981,00:00.0,2,372.22,29
13522,11:00.0,1,125.8,30
17166,46:00.0,2,206.34,38
14753,50:00.0,1,563.15,87
12838,20:00.0,2,683.13,33
16917,55:00.0,1,391.52,276
15002,44:00.0,4,1641.76,115
15835,47:00.0,4,954.09,44
17999,56:00.0,2,382.06,37
18248,19:00.0,2,804.02,122
12589,19:00.0,2,646.68,28
16084,05:00.0,1,436.18,299
14312,46:00.0,6,1611.59,46
17017,32:00.0,20,8694.26,2
13230,03:00.0,14,2806.97,4
13771,18:00.0,4,2634.45,64
15394,49:00.0,4,2183.54,9
15935,27:00.0,2,416.86,239
18099,52:00.0,1,168.31,127
14853,56:00.0,2,475.8,24
12689,31:00.0,2,1247.61,25
12878,07:00.0,2,854.99,236
16127,58:00.0,1,656.25,39
17123,47:00.0,1,345.3,161
17787,24:00.0,4,1865.19,152
13874,20:00.0,1,540.45,358
16791,12:00.0,7,1721.78,29
17455,31:00.0,1,131.7,203
14206,38:00.0,1,328.16,239
15795,43:00.0,1,610.01,149
12546,09:00.0,2,1161.5,46
13210,18:00.0,1,353.48,93
18119,59:00.0,1,181.12,367
15108,24:00.0,4,1300.25,141
12901,07:00.0,28,17654.54,8
17432,33:00.0,2,365.76,18
12569,24:00.0,32,4124.69,2
14561,39:00.0,3,1080.76,75
16768,38:00.0,3,478.09,47
13565,33:00.0,2,240.22,19
13897,30:00.0,1,311.16,50
15440,16:00.0,3,383.68,54
14893,31:00.0,2,1237.85,9
17100,36:00.0,2,971.74,18
14229,04:00.0,3,1547.2,51
13233,25:00.0,2,605.12,74
16104,23:00.0,1,302.36,61
12500,20:00.0,11,4257.82,23
18165,23:00.0,1,302.46,177
17501,47:00.0,2,288.6,220
17146,44:00.0,3,749.78,105
18142,19:00.0,2,1019.52,157
16814,27:00.0,21,6509.1,14
16482,33:00.0,1,220.62,15
12523,55:00.0,11,1789.77,19
12855,37:00.0,1,38.1,372
13187,57:00.0,1,236.02,337
15039,31:00.0,47,19914.44,9
16954,46:00.0,9,2085.08,0
13047,06:00.0,10,3237.54,31
16960,35:00.0,3,507.05,38
17624,52:00.0,2,843.48,14
12377,45:00.0,2,1628.12,315
13711,31:00.0,2,252.06,218
15626,03:00.0,2,675.8,74
14375,44:00.0,1,257.68,185
14962,42:00.0,1,126.7,270
12360,22:00.0,3,2662.06,52
15649,34:00.0,2,816,336
17647,38:00.0,1,133.06,65
14352,41:00.0,4,1078.96,157
18188,46:00.0,3,2001.04,15
16313,02:00.0,2,274.15,3
12354,11:00.0,1,1079.4,232
14916,20:00.0,4,1268.98,70
13588,42:00.0,9,2478.95,15
16413,08:00.0,1,262.2,56
15749,20:00.0,3,44534.3,235
14421,24:00.0,2,813.11,57
15062,51:00.0,4,987.86,71
15603,04:00.0,1,48.48,78
15125,57:00.0,15,11528.48,25
15872,55:00.0,2,360.93,14
15457,31:00.0,1,237.07,262
14129,02:00.0,5,1123.86,1
18125,29:00.0,4,1142.99,29
16204,40:00.0,1,405.71,23
14544,06:00.0,2,2024.45,24
13110,30:00.0,7,1488.67,31
14770,21:00.0,2,876.42,232
15563,50:00.0,4,1400.44,22
14438,56:00.0,1,131.9,306
16891,15:00.0,5,809.7,1
17770,34:00.0,5,1143.27,198
17438,26:00.0,1,388.45,253
12423,10:00.0,8,1859.31,0
14083,14:00.0,9,1018.43,4
17083,43:00.0,3,1405.78,109
13001,51:00.0,13,9818.82,4
12669,54:00.0,3,2744.03,150
18079,27:00.0,4,3651.97,45
16250,07:00.0,2,389.44,261
15918,42:00.0,2,334.23,190
12755,42:00.0,2,3811.95,280
16751,48:00.0,1,1764.72,30
13751,56:00.0,1,296.25,288
17578,38:00.0,1,143.46,218
12609,34:00.0,3,1126.85,78
13064,31:00.0,4,1119.49,12
17392,48:00.0,2,457.91,306
18019,10:00.0,1,38.45,51
13937,35:00.0,1,158.85,169
13396,59:00.0,2,1360.99,29
17724,26:00.0,3,1033,71
18265,10:00.0,2,801.51,72
12709,38:00.0,15,9736.52,15
14292,50:00.0,9,4871.93,7
15709,38:00.0,1,133.25,283
17873,41:00.0,5,1859.16,80
15958,41:00.0,1,104.35,74
17037,49:00.0,1,1267.32,87
12715,22:00.0,1,353.86,106
17286,47:00.0,1,153.92,21
12815,21:00.0,2,1063.46,147
15022,35:00.0,4,905.04,11
16350,53:00.0,4,1116.47,21
17979,05:00.0,4,757.71,35
13356,33:00.0,1,768.24,80
13651,59:00.0,2,94.2,35
17186,20:00.0,2,144,46
17973,34:00.0,1,337.04,51
12417,52:00.0,9,3649.1,3
16499,31:00.0,2,365.45,360
16745,58:00.0,17,7194.3,86
17827,00:00.0,5,1995.46,5
14335,41:00.0,2,468.26,16
14584,33:00.0,4,1042.26,169
13502,39:00.0,3,292,16
15417,26:00.0,1,508.8,85
14338,08:00.0,2,588.22,161
17584,12:00.0,2,1242.3,7
13256,57:00.0,1,0,14
15663,50:00.0,1,138.14,106
16353,23:00.0,23,6675.71,3
13402,51:00.0,2,621.23,127
15271,11:00.0,15,2507.07,7
15812,19:00.0,5,1801.14,107
15517,02:00.0,1,267.03,233
14189,55:00.0,15,4654.08,2
14730,39:00.0,8,2005.06,1
14976,37:00.0,7,790.86,57
15025,20:00.0,1,377.01,33
14484,11:00.0,1,321.92,50
18202,12:00.0,3,1396.99,199
16210,36:00.0,18,21086.3,1
13127,26:00.0,1,259.17,77
12463,44:00.0,4,1344.78,53
17704,40:00.0,2,885.19,168
16542,47:00.0,1,119.62,53
17040,19:00.0,1,449.73,137
17206,25:00.0,1,204.24,53
16708,20:00.0,1,656.63,45
17063,19:00.0,7,1461.14,21
18225,27:00.0,12,5509.12,3
17561,53:00.0,1,167.62,19
13104,10:00.0,6,1098.48,3
18059,49:00.0,3,306.46,23
16565,21:00.0,1,173.7,364
13270,53:00.0,1,590,366
12772,19:00.0,1,892.47,59
15832,29:00.0,1,836.79,254
13837,10:00.0,2,271.24,211
14836,45:00.0,3,102.45,10
15168,26:00.0,1,106.56,25
14501,02:00.0,2,251.21,183
15497,51:00.0,2,1262.2,17
17418,00:00.0,2,463.46,42
13505,56:00.0,4,4393.63,72
16828,10:00.0,2,128.5,93
18082,45:00.0,1,703.37,25
12437,35:00.0,18,4951.41,1
14146,18:00.0,5,4191,8
16187,50:00.0,15,6911.44,31
13482,03:00.0,1,184.64,232
16851,32:00.0,3,342.45,4
17183,07:00.0,6,3347.31,7
17896,59:00.0,1,256.32,23
17375,45:00.0,3,400.1,199
13462,20:00.0,1,151.5,252
14713,26:00.0,11,2666.36,9
12798,52:00.0,3,6977.04,10
16877,47:00.0,6,853.72,12
13960,27:00.0,2,230.22,21
13296,46:00.0,1,87.4,137
15211,31:00.0,2,894.41,60
15311,00:00.0,91,60767.9,0
13313,48:00.0,5,1555.32,22
18016,25:00.0,5,1483.56,32
13147,59:00.0,4,712.8,10
12649,41:00.0,3,623.51,107
15975,33:00.0,1,371.01,84
16024,26:00.0,1,251.24,12
16516,59:00.0,1,101.7,30
15852,22:00.0,2,160.71,186
13811,54:00.0,3,814.5,183
16018,13:00.0,2,408.9,39
14813,57:00.0,2,155.43,369
14670,13:00.0,2,411.53,280
15503,57:00.0,1,147.09,362
15334,22:00.0,3,351.67,156
13170,19:00.0,1,116.01,26
12506,54:00.0,1,73.5,232
13339,31:00.0,1,860.12,200
13980,34:00.0,1,200.14,60
14644,30:00.0,2,830.76,67
17890,19:00.0,2,602.09,322
16144,09:00.0,1,175.2,246
16808,34:00.0,2,288.42,99
16685,58:00.0,2,324.24,61
17349,29:00.0,1,110.75,179
15185,06:00.0,1,310.62,70
13439,20:00.0,1,283.71,255
17226,52:00.0,1,393.49,308
15291,02:00.0,15,4668.3,25
13880,44:00.0,13,3219.77,21
16038,40:00.0,3,471.78,7
15042,25:00.0,1,135.93,199
14793,50:00.0,1,228.99,21
15789,35:00.0,1,351.3,358
16287,08:00.0,1,142.5,169
15540,51:00.0,1,213.3,11
18102,50:00.0,60,259657.3,0
15434,33:00.0,5,1041.48,8
17604,43:00.0,2,309.36,217
14272,08:00.0,2,437.96,73
13774,06:00.0,1,345,81
13276,44:00.0,2,590.93,63
12729,40:00.0,1,453.01,113
15397,25:00.0,1,94,289
15895,27:00.0,1,179.17,149
13668,11:00.0,21,6363.59,2
14415,38:00.0,13,5900.28,1
14664,59:00.0,2,637.89,19
17747,13:00.0,1,71.4,112
15254,04:00.0,1,300.36,127
13419,49:00.0,1,221.06,63
12586,24:00.0,1,196.94,17
16665,03:00.0,1,135.4,362
16914,27:00.0,1,208.46,36
15646,53:00.0,3,447.64,157
16728,36:00.0,4,1054.67,46
14023,58:00.0,2,584.07,7
13027,39:00.0,6,6912,113
15732,24:00.0,2,294.12,212
16871,27:00.0,6,2812.34,22
14209,18:00.0,6,2073.43,10
17120,21:00.0,1,307.46,233
12792,36:00.0,1,400.54,256
18145,22:00.0,4,2861.55,12
15981,00:00.0,8,3408.48,24
16479,40:00.0,2,300.83,10
14315,06:00.0,6,2481.13,44
14856,53:00.0,3,1311.38,36
13817,49:00.0,2,382.98,29
16330,24:00.0,3,251.91,17
17163,57:00.0,2,293.1,21
17412,36:00.0,7,1258.06,2
18245,48:00.0,7,2567.06,7
13917,56:00.0,2,272.04,49
16081,06:00.0,5,2806.9,56
15689,37:00.0,2,254.1,119
14607,35:00.0,14,16569.5,15
15148,21:00.0,1,301.29,10
13525,01:00.0,2,628.78,14
16230,06:00.0,2,542.03,189
14066,21:00.0,1,152.55,266
16771,28:00.0,5,2246.81,33
17312,52:00.0,3,644.3,138
12984,37:00.0,1,97.5,18
